product_id,brand,brand_slug,url,product_name,harvested_at,method,form,life_stage,ingredients,ingredients_tokens,allergen_groups,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,kcal_per_100g,pack_size,price,price_per_kg,price_bucket,form_confidence,life_stage_confidence,ingredients_confidence,price_confidence,has_jsonld,jsonld_type
brit_053,Brit,brit,https://www.brit.com/products/53,Brit High-Protein Salmon Senior,2025-09-10T20:38:05.099362,scrapingbee_simulation,wet,adult,"chicken meal, chicken, corn, barley, carrots, pumpkin, salmon oil, chondroitin, probiotics","[""chicken meal"", ""chicken"", ""corn"", ""barley"", ""carrots"", ""pumpkin"", ""salmon oil"", ""chondroitin"", ""probiotics""]","[""chicken"", ""fish"", ""grain""]",18.1,13.6,4.3,6.2,8.1,352.9,15kg,30.81,2.05,budget,0.95,0.95,0.98,0.9,True,Product
brit_054,Brit,brit,https://www.brit.com/products/54,Brit Light Beef Senior,2025-09-10T20:38:05.099379,scrapingbee_simulation,dry,adult,"lamb meal, chicken, corn, oats, peas, spinach, flaxseed oil, vitamins, glucosamine","[""lamb meal"", ""chicken"", ""corn"", ""oats"", ""peas"", ""spinach"", ""flaxseed oil"", ""vitamins"", ""glucosamine""]","[""chicken"", ""lamb"", ""grain""]",19.2,18.6,5.1,5.8,11.7,363.9,5kg,25.17,5.03,economy,0.95,0.95,0.98,0.9,,
brit_055,Brit,brit,https://www.brit.com/products/55,Brit Light Salmon Adult,2025-09-10T20:38:05.099394,scrapingbee_simulation,,adult,"chicken meal, chicken, barley, corn, sweet potato, spinach, chicken fat, probiotics, minerals","[""chicken meal"", ""chicken"", ""barley"", ""corn"", ""sweet potato"", ""spinach"", ""chicken fat"", ""probiotics"", ""minerals""]","[""chicken"", ""grain""]",,,,,,,2kg,25.94,12.97,mid,0.0,0.95,0.98,0.9,True,Product
brit_056,Brit,brit,https://www.brit.com/products/56,Brit Natural Turkey Puppy,2025-09-10T20:38:05.099409,scrapingbee_simulation,wet,adult,"beef, salmon, corn, oats, peas, carrots, salmon oil, probiotics, minerals","[""beef"", ""salmon"", ""corn"", ""oats"", ""peas"", ""carrots"", ""salmon oil"", ""probiotics"", ""minerals""]","[""beef"", ""fish"", ""grain""]",24.5,17.2,3.3,8.2,11.0,357.2,10kg,38.79,3.88,budget,0.95,0.95,0.98,0.9,,
brit_057,Brit,brit,https://www.brit.com/products/57,Brit Natural Venison Puppy,2025-09-10T20:38:05.099425,scrapingbee_simulation,dry,,"lamb meal, salmon, wheat, oats, peas, sweet potato, flaxseed oil, chondroitin, vitamins","[""lamb meal"", ""salmon"", ""wheat"", ""oats"", ""peas"", ""sweet potato"", ""flaxseed oil"", ""chondroitin"", ""vitamins""]","[""lamb"", ""fish"", ""grain""]",31.0,17.3,2.6,7.1,10.2,366.9,5kg,22.83,4.57,budget,0.95,0.0,0.98,0.9,,
brit_058,Brit,brit,https://www.brit.com/products/58,Brit Natural Salmon Puppy,2025-09-10T20:38:05.099441,scrapingbee_simulation,dry,adult,"chicken meal, beef, oats, wheat, pumpkin, spinach, flaxseed oil, vitamins, minerals","[""chicken meal"", ""beef"", ""oats"", ""wheat"", ""pumpkin"", ""spinach"", ""flaxseed oil"", ""vitamins"", ""minerals""]","[""chicken"", ""beef"", ""grain""]",,,,,,,15kg,28.56,1.9,budget,0.95,0.95,0.98,0.9,,
brit_059,Brit,brit,https://www.brit.com/products/59,Brit Natural Duck Senior,2025-09-10T20:38:05.099455,scrapingbee_simulation,dry,adult,"lamb meal, chicken meal, rice, corn, spinach, sweet potato, flaxseed oil, probiotics, glucosamine","[""lamb meal"", ""chicken meal"", ""rice"", ""corn"", ""spinach"", ""sweet potato"", ""flaxseed oil"", ""probiotics"", ""glucosamine""]","[""chicken"", ""lamb"", ""grain""]",23.6,15.6,5.9,8.3,8.8,347.5,1.5kg,34.49,22.99,premium,0.95,0.95,0.98,0.9,True,Product
brit_060,Brit,brit,https://www.brit.com/products/60,Brit Premium Venison Senior,2025-09-10T20:38:05.099471,scrapingbee_simulation,wet,adult,"salmon, chicken meal, wheat, corn, sweet potato, carrots, chicken fat, probiotics, glucosamine","[""salmon"", ""chicken meal"", ""wheat"", ""corn"", ""sweet potato"", ""carrots"", ""chicken fat"", ""probiotics"", ""glucosamine""]","[""chicken"", ""fish"", ""grain""]",19.1,16.6,2.1,5.8,10.6,368.3,15kg,34.24,2.28,budget,0.95,0.95,0.98,0.9,True,Product
brit_061,Brit,brit,https://www.brit.com/products/61,Brit Premium Beef Puppy,2025-09-10T20:38:05.099486,scrapingbee_simulation,dry,adult,"turkey, chicken meal, wheat, rice, pumpkin, peas, chicken fat, glucosamine, vitamins","[""turkey"", ""chicken meal"", ""wheat"", ""rice"", ""pumpkin"", ""peas"", ""chicken fat"", ""glucosamine"", ""vitamins""]","[""chicken"", ""grain""]",21.7,10.7,3.8,5.1,10.4,335.9,12kg,36.55,3.05,budget,0.95,0.95,0.98,0.9,,
brit_062,Brit,brit,https://www.brit.com/products/62,Brit Sensitive Chicken Senior,2025-09-10T20:38:05.099502,scrapingbee_simulation,dry,puppy,"salmon, chicken meal, corn, rice, spinach, pumpkin, salmon oil, chondroitin, glucosamine","[""salmon"", ""chicken meal"", ""corn"", ""rice"", ""spinach"", ""pumpkin"", ""salmon oil"", ""chondroitin"", ""glucosamine""]","[""chicken"", ""fish"", ""grain""]",26.2,16.5,2.9,7.8,8.1,366.7,5kg,,,,0.95,0.95,0.98,0.0,True,Product
brit_063,Brit,brit,https://www.brit.com/products/63,Brit Sensitive Beef Senior,2025-09-10T20:38:05.099535,scrapingbee_simulation,wet,adult,"chicken, beef, barley, rice, spinach, carrots, flaxseed oil, probiotics, vitamins","[""chicken"", ""beef"", ""barley"", ""rice"", ""spinach"", ""carrots"", ""flaxseed oil"", ""probiotics"", ""vitamins""]","[""chicken"", ""beef"", ""grain""]",31.9,9.4,5.0,7.0,11.0,316.5,12kg,32.4,2.7,budget,0.95,0.95,0.98,0.9,True,Product
brit_064,Brit,brit,https://www.brit.com/products/64,Brit Grain-Free Venison Puppy,2025-09-10T20:38:05.099562,scrapingbee_simulation,dry,adult,"beef, chicken meal, oats, corn, peas, pumpkin, chicken fat, chondroitin, glucosamine","[""beef"", ""chicken meal"", ""oats"", ""corn"", ""peas"", ""pumpkin"", ""chicken fat"", ""chondroitin"", ""glucosamine""]","[""chicken"", ""beef"", ""grain""]",26.4,11.0,5.8,5.4,8.0,337.8,10kg,,,,0.95,0.95,0.98,0.0,,
brit_065,Brit,brit,https://www.brit.com/products/65,Brit Premium Salmon Small Breed,2025-09-10T20:38:05.099580,scrapingbee_simulation,,adult,"lamb meal, chicken meal, wheat, rice, sweet potato, carrots, flaxseed oil, probiotics, minerals","[""lamb meal"", ""chicken meal"", ""wheat"", ""rice"", ""sweet potato"", ""carrots"", ""flaxseed oil"", ""probiotics"", ""minerals""]","[""chicken"", ""lamb"", ""grain""]",27.5,17.9,3.9,8.9,11.8,353.4,1.5kg,34.89,23.26,premium,0.0,0.95,0.98,0.9,True,Product
brit_066,Brit,brit,https://www.brit.com/products/66,Brit Active Beef Puppy,2025-09-10T20:38:05.099598,scrapingbee_simulation,wet,adult,"chicken, lamb meal, corn, rice, peas, carrots, salmon oil, minerals, chondroitin","[""chicken"", ""lamb meal"", ""corn"", ""rice"", ""peas"", ""carrots"", ""salmon oil"", ""minerals"", ""chondroitin""]","[""chicken"", ""lamb"", ""fish"", ""grain""]",19.1,17.2,3.2,8.1,10.9,358.3,10kg,30.37,3.04,budget,0.95,0.95,0.98,0.9,,
brit_067,Brit,brit,https://www.brit.com/products/67,Brit Sensitive Chicken Puppy,2025-09-10T20:38:05.099615,scrapingbee_simulation,dry,adult,"beef, turkey, rice, wheat, sweet potato, spinach, salmon oil, vitamins, glucosamine","[""beef"", ""turkey"", ""rice"", ""wheat"", ""sweet potato"", ""spinach"", ""salmon oil"", ""vitamins"", ""glucosamine""]","[""chicken"", ""beef"", ""fish"", ""grain""]",22.6,10.9,4.6,7.1,11.8,322.2,10kg,20.21,2.02,budget,0.95,0.95,0.98,0.9,,
brit_068,Brit,brit,https://www.brit.com/products/68,Brit High-Protein Salmon Small Breed,2025-09-10T20:38:05.099634,scrapingbee_simulation,semi-moist,puppy,"lamb meal, turkey, oats, corn, carrots, pumpkin, flaxseed oil, glucosamine, vitamins","[""lamb meal"", ""turkey"", ""oats"", ""corn"", ""carrots"", ""pumpkin"", ""flaxseed oil"", ""glucosamine"", ""vitamins""]","[""chicken"", ""lamb"", ""grain""]",18.1,15.1,2.4,6.1,9.8,361.4,12kg,33.62,2.8,budget,0.95,0.95,0.98,0.9,,
brit_069,Brit,brit,https://www.brit.com/products/69,Brit Premium Duck Senior,2025-09-10T20:38:05.099651,scrapingbee_simulation,,senior,"beef, turkey, barley, rice, carrots, spinach, flaxseed oil, chondroitin, probiotics","[""beef"", ""turkey"", ""barley"", ""rice"", ""carrots"", ""spinach"", ""flaxseed oil"", ""chondroitin"", ""probiotics""]","[""chicken"", ""beef"", ""grain""]",21.1,16.5,2.5,8.2,11.9,353.4,15kg,30.29,2.02,budget,0.0,0.95,0.98,0.9,,
brit_070,Brit,brit,https://www.brit.com/products/70,Brit Natural Salmon Small Breed,2025-09-10T20:38:05.099668,scrapingbee_simulation,wet,puppy,"salmon, beef, wheat, barley, carrots, pumpkin, flaxseed oil, vitamins, chondroitin","[""salmon"", ""beef"", ""wheat"", ""barley"", ""carrots"", ""pumpkin"", ""flaxseed oil"", ""vitamins"", ""chondroitin""]","[""beef"", ""fish"", ""grain""]",20.1,10.9,2.3,7.3,10.9,332.8,800g,21.65,27.06,premium,0.95,0.95,0.98,0.9,True,Product
brit_071,Brit,brit,https://www.brit.com/products/71,Brit Natural Chicken Small Breed,2025-09-10T20:38:05.099695,scrapingbee_simulation,,adult,"turkey, chicken, rice, wheat, spinach, peas, chicken fat, minerals, probiotics","[""turkey"", ""chicken"", ""rice"", ""wheat"", ""spinach"", ""peas"", ""chicken fat"", ""minerals"", ""probiotics""]","[""chicken"", ""grain""]",27.8,10.9,3.9,8.8,8.6,330.0,400g,,,,0.0,0.95,0.98,0.0,,
brit_072,Brit,brit,https://www.brit.com/products/72,Brit Light Salmon Puppy,2025-09-10T20:38:05.099709,scrapingbee_simulation,dry,adult,"chicken, chicken meal, rice, oats, spinach, sweet potato, chicken fat, glucosamine, minerals","[""chicken"", ""chicken meal"", ""rice"", ""oats"", ""spinach"", ""sweet potato"", ""chicken fat"", ""glucosamine"", ""minerals""]","[""chicken""]",20.9,18.4,4.8,7.6,11.6,358.0,400g,,,,0.95,0.95,0.98,0.0,,
brit_073,Brit,brit,https://www.brit.com/products/73,Brit Natural Beef Adult,2025-09-10T20:38:05.099724,scrapingbee_simulation,semi-moist,all,"lamb meal, chicken, rice, corn, spinach, peas, flaxseed oil, glucosamine, probiotics","[""lamb meal"", ""chicken"", ""rice"", ""corn"", ""spinach"", ""peas"", ""flaxseed oil"", ""glucosamine"", ""probiotics""]","[""chicken"", ""lamb"", ""grain""]",,,,,,,1.5kg,37.5,25.0,premium,0.95,0.95,0.98,0.9,,
